Date,Open,High,Low,Close,Volume [BRL],Volume [shares],IFR (RSI) [9],True Range [1],Moving Average A [21],Moving Average E [9],IsLocalPeak,IsLocalTrough,derivative_peaks,derivative_troughs,bear_harami,bull_harami,bear_engulfing,bull_engulfing,hammer,shooting_star
2019-12-20,110.82,110.86,110.28,110.84,446069777.7,4031320,83.57,0.58,106.58047619047619,108.9099868641197,0.0,0.0,0.2816666666666687,0.38200000000000217,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,110.8,111.67,110.69,111.67,675725327.5,6090570,85.98,0.98,106.91714285714286,109.46198949129577,0.0,0.0,0.2816666666666687,0.38200000000000217,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,111.61,112.98,111.4,112.81,457151693.1,4068930,88.57,1.58,107.32476190476189,110.13159159303662,0.0,0.0,0.2816666666666687,0.38200000000000217,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,113.0,113.84,111.77,112.17,866153413.9,7706740,79.31,2.07,107.7404761904762,110.53927327442929,1.0,0.0,0.6899999999999997,0.38200000000000217,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,112.78,112.82,111.23,111.23,367226482.1,3279050,67.63,1.59,108.1,110.67741861954343,0.0,1.0,0.6899999999999997,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,112.45,114.24,112.13,114.24,644704844.5,5684380,78.85,3.01,108.56952380952382,111.38993489563475,0.0,0.0,0.6899999999999997,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,112.93,114.5,112.8,113.8,750525102.8,6602450,74.6,1.7,109.0195238095238,111.8719479165078,1.0,0.0,0.21999999999999886,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,113.0,113.45,112.02,112.59,763170182.1,6771940,63.93,1.78,109.39000000000003,112.01555833320626,0.0,0.0,0.21999999999999886,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,112.9,112.9,111.59,112.24,683798812.7,6096900,61.09,1.31,109.73476190476192,112.06044666656501,0.0,0.0,0.21999999999999886,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,112.65,113.1,111.4,111.95,725559204.5,6472610,58.66,1.7,110.01333333333332,112.03835733325202,1.0,0.0,-0.46666666666666856,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,111.95,112.55,111.18,111.66,614553701.6,5500010,56.14,1.37,110.26190476190474,111.96268586660162,0.0,0.0,-0.46666666666666856,0.4349999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,112.4,112.51,110.7,111.28,681677060.1,6103030,52.81,1.81,110.46904761904761,111.8261486932813,0.0,1.0,-0.46666666666666856,-0.07571428571428587,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,111.5,113.08,111.5,113.08,568919770.0,5051680,64.16,1.8,110.7695238095238,112.07691895462504,0.0,0.0,-0.46666666666666856,-0.07571428571428587,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,112.75,113.4,112.3,113.32,494409396.4,4378140,65.41,1.1,111.0904761904762,112.32553516370004,1.0,0.0,0.07500000000000284,-0.07571428571428587,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,113.0,113.05,111.9,112.18,416666915.9,3710740,55.15,1.42,111.34904761904761,112.29642813096004,0.0,0.0,0.07500000000000284,-0.07571428571428587,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,112.7,112.89,111.63,112.35,531913015.2,4737610,56.3,1.26,111.5633333333333,112.30714250476804,0.0,1.0,0.07500000000000284,0.23249999999999815,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,112.65,114.3,112.64,114.1,716766167.0,6314730,66.3,1.95,111.83904761904759,112.66571400381443,0.0,0.0,0.07500000000000284,0.23249999999999815,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,113.79,114.41,113.5,114.41,510663273.5,4476830,67.77,0.91,112.15761904761905,113.01457120305156,1.0,0.0,0.2524999999999977,0.23249999999999815,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,113.87,114.2,112.65,112.65,482049859.2,4252920,53.0,1.76,112.3595238095238,112.94165696244126,0.0,1.0,0.2524999999999977,0.3400000000000034,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,113.3,114.1,113.15,114.1,736728403.5,6471590,60.9,1.45,112.54714285714284,113.17332556995302,0.0,0.0,0.2524999999999977,0.3400000000000034,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,113.5,115.21,112.6,115.21,575303218.2,5041350,65.84,2.61,112.75619047619045,113.58066045596243,0.0,1.0,0.2524999999999977,-0.025000000000005684,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,115.21,115.26,113.71,114.0,442873554.0,3877390,57.0,1.55,112.90666666666667,113.66452836476995,1.0,0.0,0.21250000000000213,-0.025000000000005684,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,111.7,111.7,110.2,110.29,894420042.4,8060600,38.96,3.8,112.84095238095237,112.98962269181597,0.0,1.0,0.21250000000000213,-1.1999999999999957,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,111.38,112.53,111.1,112.3,692315124.4,6187440,48.83,2.24,112.81666666666668,112.85169815345279,0.0,0.0,0.21250000000000213,-1.1999999999999957,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,112.66,112.81,110.86,110.88,548481104.5,4915650,43.27,1.95,112.75523809523813,112.45735852276223,1.0,0.0,-0.8166666666666677,-1.1999999999999957,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,109.98,111.22,108.66,111.19,900845776.1,8214790,44.82,2.56,112.75333333333334,112.2038868182098,0.0,1.0,-0.8166666666666677,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,109.0,110.21,108.9,108.9,659864400.5,6028890,36.55,2.29,112.49904761904762,111.54310945456784,0.0,0.0,-0.8166666666666677,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,109.7,111.11,109.3,110.42,574818599.1,5201070,44.23,2.21,112.33809523809525,111.31848756365429,0.0,0.0,-0.8166666666666677,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,112.11,113.0,111.2,111.21,516614730.4,4624730,47.92,2.58,112.27238095238097,111.29679005092343,0.0,0.0,-0.8166666666666677,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,112.76,113.4,111.77,111.77,606910221.7,5399560,50.52,2.19,112.25,111.39143204073875,1.0,0.0,0.11800000000000069,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,112.6,113.08,110.45,110.95,955782564.1,8568090,46.67,2.63,112.20238095238095,111.303145632591,0.0,0.0,0.11800000000000069,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,110.12,110.95,109.35,109.35,644363484.7,5856080,39.99,1.6,112.09238095238095,110.9125165060728,0.0,0.0,0.11800000000000069,-0.5133333333333354,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,109.3,109.95,108.0,108.79,933256225.8,8601110,37.85,1.95,111.97380952380952,110.48801320485825,0.0,1.0,0.11800000000000069,-0.09428571428571379,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,109.8,111.31,109.39,111.3,615759461.8,5563510,51.04,2.52,111.88904761904764,110.65041056388661,0.0,0.0,0.11800000000000069,-0.09428571428571379,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,112.05,113.3,111.32,112.45,574731367.6,5121470,55.86,2.0,111.84761904761906,111.0103284511093,1.0,0.0,-0.020000000000001704,-0.09428571428571379,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,111.39,111.68,110.52,110.9,601795860.2,5415220,48.6,1.93,111.78666666666666,110.98826276088745,0.0,0.0,-0.020000000000001704,-0.09428571428571379,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,111.23,111.32,109.9,110.08,560692446.9,5081200,45.11,1.42,111.67857142857143,110.80661020870997,0.0,1.0,-0.020000000000001704,0.4750000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,110.71,111.44,110.43,110.8,574448434.8,5174010,48.75,1.36,111.52142857142856,110.80528816696798,1.0,0.0,-0.6199999999999998,0.4750000000000014,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,110.15,111.14,109.31,111.14,616976216.4,5605850,50.49,1.83,111.36571428571428,110.8722305335744,0.0,1.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,111.0,112.2,110.43,112.08,807257128.8,7221480,55.22,1.77,111.33857142857141,111.11378442685952,0.0,0.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,111.96,112.2,110.12,110.2,484235600.4,4374160,45.44,2.08,111.15285714285713,110.93102754148764,0.0,0.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,108.8,109.5,108.5,109.45,594480624.7,5453000,42.1,1.7,110.87857142857142,110.63482203319012,0.0,0.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,104.4,104.42,101.15,101.9,1401069784.0,13641900,22.96,8.3,110.30238095238094,108.88785762655209,0.0,0.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,100.08,102.8,99.2,99.2,1652190462.0,16405500,19.41,3.6,109.7742857142857,106.95028610124169,0.0,0.0,-0.6199999999999998,-0.2950000000000017,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,98.94,100.6,96.26,100.6,1913677208.0,19480640,26.08,4.34,109.21714285714286,105.68022888099335,0.0,1.0,-0.6199999999999998,-2.1749999999999994,0.0,0.0,0.0,1.0159995936001593,0.0,0.0
2020-03-02,100.85,103.38,99.9,102.99,924850402.3,9062780,36.21,3.48,108.84142857142855,105.14218310479468,0.0,0.0,-0.6199999999999998,-2.1749999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,102.96,105.27,100.5,101.75,1503931603.0,14633620,33.53,4.77,108.39190476190477,104.46374648383576,1.0,0.0,-0.6855555555555557,-2.1749999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,103.99,103.99,101.1,103.1,859450929.6,8364790,39.06,2.89,108.11571428571428,104.19099718706862,0.0,0.0,-0.6855555555555557,-2.1749999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,102.0,102.1,96.77,98.79,1008395271.0,10128930,30.07,6.33,107.56190476190474,103.11079774965489,0.0,0.0,-0.6855555555555557,-2.1749999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,94.82,95.84,93.32,94.4,2369978636.0,25135520,23.8,5.47,106.76142857142858,101.36863819972393,0.0,0.0,-0.6855555555555557,-2.1749999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,88.35,88.35,82.7,82.7,2424015255.0,28728360,14.64,11.7,105.37714285714284,97.63491055977916,0.0,1.0,-0.6855555555555557,-2.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,86.62,88.81,83.93,88.63,1887804609.0,21817040,30.0,6.11,104.31428571428572,95.83392844782333,1.0,0.0,-3.291999999999999,-2.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,85.99,87.1,77.4,82.06,1565012693.0,18988140,24.5,11.23,103.0147619047619,93.07914275825867,0.0,0.0,-3.291999999999999,-2.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,70.59,72.64,66.3,70.1,1584745366.0,22828730,17.82,15.76,101.17238095238095,88.48331420660693,0.0,1.0,-3.291999999999999,-5.466666666666669,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-13,79.97,79.97,70.0,79.49,2582983467.0,34289940,33.78,9.97,99.65761904761902,86.68465136528555,1.0,0.0,-2.9466666666666677,-5.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,69.01,73.7,68.34,68.4,2205974945.0,31237700,26.85,11.15,97.55999999999999,83.02772109222845,0.0,0.0,-2.9466666666666677,-5.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,71.0,74.5,68.11,71.0,1844780315.0,25633030,30.6,6.39,95.66,80.62217687378276,1.0,0.0,-2.7349999999999994,-5.466666666666669,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-18,66.8,68.0,60.88,65.01,2369958029.0,37160660,27.01,10.12,93.51380952380953,77.49974149902621,0.0,0.0,-2.7349999999999994,-5.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,62.9,67.54,59.1,65.0,1822338097.0,28398250,27.0,8.44,91.33285714285715,74.99979319922097,0.0,1.0,-2.7349999999999994,-1.439999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,68.57,69.75,63.57,64.77,1914941017.0,28912530,26.85,6.18,89.12476190476193,72.95383455937679,1.0,0.0,-1.5833333333333333,-1.439999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,65.35,66.3,59.91,61.14,1560027409.0,25349860,24.4,6.39,86.69904761904762,70.59106764750143,0.0,1.0,-1.5833333333333333,0.4049999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,66.02,68.98,65.95,67.4,1149408491.0,17055640,35.79,7.84,84.66095238095238,69.95285411800116,0.0,0.0,-1.5833333333333333,0.4049999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,67.89,73.98,66.09,71.73,1808105626.0,25556950,42.53,7.89,82.86476190476192,70.30828329440092,0.0,0.0,-1.5833333333333333,0.4049999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,71.76,75.96,71.76,74.57,2045944308.0,27526870,46.66,4.23,81.56333333333335,71.16062663552074,1.0,0.0,1.5524999999999984,0.4049999999999976,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,71.15,73.04,70.22,70.22,1107861761.0,15518420,41.52,4.35,80.18333333333334,70.9725013084166,0.0,1.0,1.5524999999999984,2.5775000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,71.02,72.48,70.54,71.97,645057833.8,8998140,44.3,2.26,78.82000000000001,71.17200104673329,0.0,0.0,1.5524999999999984,2.5775000000000006,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,71.51,72.76,69.35,69.35,1010306480.0,14177570,41.02,3.41,77.21809523809523,70.80760083738663,1.0,0.0,-1.0666666666666629,2.5775000000000006,0.0,0.0,0.0,0.0,0.0,0.0
